PlayerLink,Team,League,Year,Split,Games
xiaohu,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,36
xiaohu,Royal Never Give Up,Tencent LoL Pro League,2016,Summer,40
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2017,Spring,39
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2017,Summer,38
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2018,Spring,46
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2018,Summer,46
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2019,Spring,35
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2019,Summer,35
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2020,Spring,38
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2020,Summer,35
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2021,Spring,37
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2021,Summer,39
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2022,Spring,39
Xiaohu,Royal Never Give Up,Tencent LoL Pro League,2022,Summer,43
Xiaohu,Weibo Gaming,Tencent LoL Pro League,2023,Spring,39
Xiaohu,Weibo Gaming,Tencent LoL Pro League,2023,Summer,39
Xiaohu,Weibo Gaming,Tencent LoL Pro League,2024,Spring,37
Xiaohu,Weibo Gaming,Tencent LoL Pro League,2024,Summer,18
Xiaohu,Weibo Gaming,Tencent LoL Pro League,2024,Summer Placements,19
xiaohuangren,ThunderTalk Gaming,Tencent LoL Pro League,2023,Summer,5
xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,3
xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2022,Spring,42
Xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2022,Summer,16
Xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2023,Spring,24
Xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2023,Summer,37
Xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,40
Xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,2
Xiaolaohu,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer Placements,13
Xiaopeng,Dominus Esports,Tencent LoL Pro League,2019,Summer,26
Xiaopeng,Dominus Esports,Tencent LoL Pro League,2020,Spring,31
Xiaopeng,Dominus Esports,Tencent LoL Pro League,2020,Summer,36
Xiaopeng,SinoDragon Gaming,Tencent LoL Pro League,2019,Spring,35
Xiaopeng,ThunderTalk Gaming,Tencent LoL Pro League,2021,Spring,31
Xiaopeng,ThunderTalk Gaming,Tencent LoL Pro League,2021,Summer,36
Xiaopeng,Top Esports,Tencent LoL Pro League,2022,Spring,11
Xiaowei,Dominus Esports,Tencent LoL Pro League,2020,Spring,9
xiaoxi,LGD Gaming,Tencent LoL Pro League,2015,Summer,6
xiaoxi,LGD Gaming,Tencent LoL Pro League,2016,Spring,7
Xiaoxiang,EDward Gaming,Tencent LoL Pro League,2020,Spring,7
Xiaoxiang,EDward Gaming,Tencent LoL Pro League,2020,Summer,18
Xiaoxiang,EDward Gaming,Tencent LoL Pro League,2022,Spring,12
Xiaoxiang,ThunderTalk Gaming,Tencent LoL Pro League,2022,Summer,13
Xiaoxu,LGD Gaming,Tencent LoL Pro League,2023,Spring,38
Xiaoxu,Rare Atom,Tencent LoL Pro League,2023,Summer,37
Xiaoxu,Rare Atom,Tencent LoL Pro League,2024,Spring,38
Xiaoxu,Rare Atom,Tencent LoL Pro League,2024,Summer,16
Xiaoxu,Rare Atom,Tencent LoL Pro League,2024,Summer Placements,14
XiaoYao,Rogue Warriors,Tencent LoL Pro League,2019,Spring,11
Xiaoyu (Liang Jian),Game Talents,Tencent LoL Pro League,2017,Spring,31
xiaoyueji,Invictus Gaming,Tencent LoL Pro League,2022,Spring,8
xiaoyueji,Invictus Gaming,Tencent LoL Pro League,2023,Summer,2
xiaoyueji,Invictus Gaming,Tencent LoL Pro League,2024,Spring,3
Xing (Liu Jia-Xing),Team WE,Tencent LoL Pro League,2022,Spring,24
Xing (Liu Jia-Xing),Team WE,Tencent LoL Pro League,2022,Summer,27
XinLiu,Invictus Gaming,Tencent LoL Pro League,2022,Summer,15
XinLiu,ThunderTalk Gaming,Tencent LoL Pro League,2023,Spring,7
XinMo,Bilibili Gaming,Tencent LoL Pro League,2019,Summer,35
XinMo,Bilibili Gaming,Tencent LoL Pro League,2020,Spring,42
XinMo,Bilibili Gaming,Tencent LoL Pro League,2020,Summer,39
Xintai,Vici Gaming,Tencent LoL Pro League,2018,Summer,13
Xinyi,FunPlus Phoenix,Tencent LoL Pro League,2018,Summer,13
Xinyi,JD Gaming,Tencent LoL Pro League,2017,Summer,30
Xinyi,QG Reapers,Tencent LoL Pro League,2017,Spring,1
xiyang,Oh My God,Tencent LoL Pro League,2015,Spring,5
xiyang,Oh My God,Tencent LoL Pro League,2015,Summer,40
xiyang,Oh My God,Tencent LoL Pro League,2016,Spring,34
xiyang,Oh My God,Tencent LoL Pro League,2016,Summer,35
Xiyang,Oh My God,Tencent LoL Pro League,2017,Spring,37
Xiyang,Oh My God,Tencent LoL Pro League,2017,Summer,39
Xiyang,Oh My God,Tencent LoL Pro League,2018,Spring,40
Xiyang,Oh My God,Tencent LoL Pro League,2018,Summer,46
Xiyang,Oh My God,Tencent LoL Pro League,2019,Spring,9
xiye,Dominus Esports,Tencent LoL Pro League,2020,Spring,26
Xiye,JD Gaming,Tencent LoL Pro League,2021,Spring,2
xiye,LGD Gaming,Tencent LoL Pro League,2020,Summer,40
xiye,LGD Gaming,Tencent LoL Pro League,2021,Summer,37
xiye,Team WE,Tencent LoL Pro League,2015,Spring,14
xiye,Team WE,Tencent LoL Pro League,2015,Summer,44
xiye,Team WE,Tencent LoL Pro League,2016,Spring,39
xiye,Team WE,Tencent LoL Pro League,2016,Summer,42
xiye,Team WE,Tencent LoL Pro League,2017,Spring,37
xiye,Team WE,Tencent LoL Pro League,2017,Summer,40
xiye,Team WE,Tencent LoL Pro League,2018,Spring,49
xiye,Team WE,Tencent LoL Pro League,2018,Summer,48
xiye,Team WE,Tencent LoL Pro League,2019,Spring,33
xiye,Team WE,Tencent LoL Pro League,2019,Summer,37
xiye,Team WE,Tencent LoL Pro League,2022,Spring,18
xiye,Team WE,Tencent LoL Pro League,2022,Summer,7
XLB,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Spring,27
XLB,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Summer,1
XLB,Royal Never Give Up,Tencent LoL Pro League,2020,Spring,38
XLB,Royal Never Give Up,Tencent LoL Pro League,2020,Summer,39
XLB,Victory Five,Tencent LoL Pro League,2022,Spring,2
XLB,Victory Five,Tencent LoL Pro League,2022,Summer,18
xQ,Hyper Youth Gaming,Tencent LoL Pro League,2016,Spring,33
xQ,Saint Gaming,Tencent LoL Pro League,2016,Summer,16
xqw,LGD Gaming,Tencent LoL Pro League,2023,Spring,7
Xuan (Pi Xiao-Xuan),Vici Gaming,Tencent LoL Pro League,2015,Summer,13
Xuan (Wu Zheng-Hang),Oh My God,Tencent LoL Pro League,2019,Spring,4
XuanXuanPi,Oh My God,Tencent LoL Pro League,2018,Summer,17
XuanXuanPi,Vici Gaming,Tencent LoL Pro League,2016,Summer,18
XuanXuanPi,Vici Gaming,Tencent LoL Pro League,2017,Spring,17
xubin,Dominus Esports,Tencent LoL Pro League,2020,Summer,30
Xubin,Game Talents,Tencent LoL Pro League,2017,Spring,13
Xun,Bilibili Gaming,Tencent LoL Pro League,2023,Spring,42
Xun,Bilibili Gaming,Tencent LoL Pro League,2023,Summer,37
Xun,Bilibili Gaming,Tencent LoL Pro League,2024,Spring,35
Xun,Bilibili Gaming,Tencent LoL Pro League,2024,Summer,9
Xun,Bilibili Gaming,Tencent LoL Pro League,2024,Summer Placements,14
XUN,Invictus Gaming,Tencent LoL Pro League,2021,Spring,36
XUN,Invictus Gaming,Tencent LoL Pro League,2021,Summer,37
Xun,Invictus Gaming,Tencent LoL Pro League,2022,Spring,38
Xun,Invictus Gaming,Tencent LoL Pro League,2022,Summer,44
xunyu,Rogue Warriors,Tencent LoL Pro League,2020,Summer,3
Xuzhu,Rogue Warriors,Tencent LoL Pro League,2019,Spring,22
Xx (Xiong Yu-Long),LNG Esports,Tencent LoL Pro League,2020,Spring,41
Xx (Xiong Yu-Long),LNG Esports,Tencent LoL Pro League,2020,Summer,36
Xx (Xiong Yu-Long),Top Esports,Tencent LoL Pro League,2019,Summer,29
Xx (Xiong Yu-Long),Topsports Gaming,Tencent LoL Pro League,2018,Spring,19
Xx (Xiong Yu-Long),Topsports Gaming,Tencent LoL Pro League,2018,Summer,47
Xx (Xiong Yu-Long),Topsports Gaming,Tencent LoL Pro League,2019,Spring,36
xy,Masters 3,Tencent LoL Pro League,2016,Spring,27
Xzz,Royal Never Give Up,Tencent LoL Pro League,2024,Summer,8
Xzz,Royal Never Give Up,Tencent LoL Pro League,2024,Summer Placements,2
Y1han,Oh My God,Tencent LoL Pro League,2019,Summer,8
Y1HAN,Royal Never Give Up,Tencent LoL Pro League,2017,Spring,5
Y1HAN,Royal Never Give Up,Tencent LoL Pro League,2017,Summer,7
y4,LGD Gaming,Tencent LoL Pro League,2018,Summer,38
y4,Royal Never Give Up,Tencent LoL Pro League,2017,Summer,15
y4,Royal Never Give Up,Tencent LoL Pro League,2018,Spring,8
y4,Victory Five,Tencent LoL Pro League,2019,Spring,36
y4,Victory Five,Tencent LoL Pro League,2019,Summer,35
y4,Victory Five,Tencent LoL Pro League,2020,Spring,33
y4,Victory Five,Tencent LoL Pro League,2020,Summer,5
y4,Victory Five,Tencent LoL Pro League,2021,Spring,18
Yagao,Bilibili Gaming,Tencent LoL Pro League,2023,Spring,42
Yagao,Bilibili Gaming,Tencent LoL Pro League,2023,Summer,37
YaGao,JD Gaming,Tencent LoL Pro League,2018,Spring,48
YaGao,JD Gaming,Tencent LoL Pro League,2018,Summer,50
Yagao,JD Gaming,Tencent LoL Pro League,2019,Spring,39
Yagao,JD Gaming,Tencent LoL Pro League,2019,Summer,36
Yagao,JD Gaming,Tencent LoL Pro League,2020,Spring,36
Yagao,JD Gaming,Tencent LoL Pro League,2020,Summer,39
Yagao,JD Gaming,Tencent LoL Pro League,2021,Spring,31
Yagao,JD Gaming,Tencent LoL Pro League,2021,Summer,37
Yagao,JD Gaming,Tencent LoL Pro League,2022,Spring,38
Yagao,JD Gaming,Tencent LoL Pro League,2022,Summer,42
Yagao,JD Gaming,Tencent LoL Pro League,2024,Spring,39
Yagao,JD Gaming,Tencent LoL Pro League,2024,Summer,20
Yagao,JD Gaming,Tencent LoL Pro League,2024,Summer Placements,13
Yaharong,Fredit BRION,LoL Champions Korea,2021,Spring,9
Yaharong,Fredit BRION,LoL Champions Korea,2021,Summer,3
Yanxiang,Team WE,Tencent LoL Pro League,2024,Summer,15
yaoyao,ThunderTalk Gaming,Tencent LoL Pro League,2022,Summer,30
yaoyao,ThunderTalk Gaming,Tencent LoL Pro League,2023,Spring,29
yaoyao,ThunderTalk Gaming,Tencent LoL Pro League,2023,Summer,32
Ye (Ji Xin-Yu),ThunderTalk Gaming,Tencent LoL Pro League,2021,Summer,34
YeG,LGD Gaming,Tencent LoL Pro League,2022,Spring,17
YeG,LGD Gaming,Tencent LoL Pro League,2022,Summer,19
Yeongjae (Ko Yeong-jae),Hanwha Life Esports,LoL Champions Korea,2020,Summer,10
Yimeng,Team WE,Tencent LoL Pro League,2021,Spring,2
yoHan,Hanwha Life Esports,LoL Champions Korea,2021,Spring,17
yoHan,Hanwha Life Esports,LoL Champions Korea,2021,Summer,11
yolo (Jang Hyeon-su),Masters 3,Tencent LoL Pro League,2016,Spring,29
Yondu,MVP,LoL Champions Korea,2018,Summer,41
Yoon,Suning,Tencent LoL Pro League,2017,Summer,37
Yoon,Suning,Tencent LoL Pro League,2018,Spring,48
Yoon,Suning,Tencent LoL Pro League,2018,Summer,47
Youdang,Rogue Warriors,Tencent LoL Pro League,2020,Summer,5
Youdang,Vici Gaming,Tencent LoL Pro League,2018,Summer,9
Youdang,Vici Gaming,Tencent LoL Pro League,2019,Summer,15
Youdang,Weibo Gaming,Tencent LoL Pro League,2024,Spring,2
YoungJae,Gen.G,LoL Champions Korea,2021,Summer,3
YoungJae,Gen.G,LoL Champions Korea,2022,Spring,5
YoungJae,Kwangdong Freecs,LoL Champions Korea,2023,Spring,45
YoungJae,Kwangdong Freecs,LoL Champions Korea,2023,Summer,38
YoungJae,OKSavingsBank BRION,LoL Champions Korea,2024,Summer,35
YSKM,Invictus Gaming,Tencent LoL Pro League,2023,Spring,31
YSKM,Invictus Gaming,Tencent LoL Pro League,2023,Summer,29
YSKM,Invictus Gaming,Tencent LoL Pro League,2024,Spring,35
YSKM,Invictus Gaming,Tencent LoL Pro League,2024,Summer,16
YSKM,Invictus Gaming,Tencent LoL Pro League,2024,Summer Placements,4
Yu (Li Xin-Nan),LGD Gaming,Tencent LoL Pro League,2016,Spring,5
Yu (Li Xin-Nan),LGD Gaming,Tencent LoL Pro League,2016,Summer,7
Yueguan,Vici Gaming,Tencent LoL Pro League,2018,Summer,3
Yuekai,Invictus Gaming,Tencent LoL Pro League,2022,Spring,33
Yuekai,Invictus Gaming,Tencent LoL Pro League,2022,Summer,21
Yuekai,Royal Never Give Up,Tencent LoL Pro League,2021,Summer,3
Yuekai,Ultra Prime,Tencent LoL Pro League,2024,Spring,39
Yuekai,Ultra Prime,Tencent LoL Pro League,2024,Summer,16
Yuekai,Ultra Prime,Tencent LoL Pro League,2024,Summer Placements,19
Yui,Dominus Esports,Tencent LoL Pro League,2020,Summer,21
Yuuki (Hu Hao-Ming),LGD Gaming,Tencent LoL Pro League,2018,Spring,43
Yuuki (Hu Hao-Ming),LGD Gaming,Tencent LoL Pro League,2018,Summer,44
Yuuki (Hu Hao-Ming),LGD Gaming,Tencent LoL Pro League,2019,Spring,24
Yuuki (Hu Hao-Ming),LGD Gaming,Tencent LoL Pro League,2019,Summer,37
Yuuki (Hu Hao-Ming),LGD Gaming,Tencent LoL Pro League,2020,Spring,36
yuyanjia,Rare Atom,Tencent LoL Pro League,2022,Spring,30
yuyanjia,Rare Atom,Tencent LoL Pro League,2022,Summer,33
yuyanjia,ThunderTalk Gaming,Tencent LoL Pro League,2023,Summer,9
yuyanjia,Top Esports,Tencent LoL Pro League,2020,Spring,11
yuyanjia,Top Esports,Tencent LoL Pro League,2020,Summer,37
yuyanjia,Top Esports,Tencent LoL Pro League,2021,Summer,9
YuZhe,Team WE,Tencent LoL Pro League,2015,Spring,38
ZangAo,Energy Pacemaker,Tencent LoL Pro League,2015,Spring,10
Zdz,Anyone's Legend,Tencent LoL Pro League,2022,Spring,40
Zdz,Anyone's Legend,Tencent LoL Pro League,2022,Summer,37
Zdz,Anyone's Legend,Tencent LoL Pro League,2023,Spring,41
Zdz,Anyone's Legend,Tencent LoL Pro League,2023,Summer,39
Zdz,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,17
Zdz,Rogue Warriors,Tencent LoL Pro League,2021,Summer,24
